# dx dy dz
0.693847 0.636612 -0.336603
0.196657 -0.319938 -0.926804
-0.235846 -0.287148 -0.928398
-0.216944 0.776385 -0.591744
-0.847021 -0.272659 -0.456303
0.0265261 0.0910778 -0.99549
-0.63062 -0.153399 -0.760781
-0.0897277 -0.286716 -0.953805
0.0972464 0.242323 -0.96531
-0.845231 0.00861428 -0.534332
-0.527987 -0.685136 -0.501815
-0.207269 -0.758632 -0.617671
0.234258 -0.525785 -0.817724
-0.0914399 -0.276265 -0.956722
0.471209 0.747792 -0.467727
-0.869069 -0.122796 -0.479208
-0.742722 -0.196261 -0.640192
0.109731 -0.98826 -0.106307
-0.516908 -0.758924 -0.396031
-0.230396 -0.586654 -0.776373
0.212716 -0.596342 -0.774034
0.481683 0.154212 -0.86267
0.823135 0.42335 -0.378449
0.0756532 -0.323749 -0.943114
-0.644675 0.172647 -0.744706
0.688519 -0.432251 -0.582324
0.606405 0.267174 -0.748927
-0.6128 0.408899 -0.676223
0.0686049 0.893116 -0.444564
-0.0198602 -0.225856 -0.973958
0.334566 -0.0474492 -0.941177
0.432213 -0.406442 -0.804983
0.662752 0.628203 -0.407579
0.842115 -0.105538 -0.528871
-0.707531 0.490385 -0.508844
-0.342084 0.159712 -0.925997
-0.31238 0.735346 -0.601403
0.0960444 -0.953845 -0.284525
0.0845946 -0.499017 -0.862453
-0.341806 -0.453118 -0.823318
0.737322 0.641345 -0.21221
-0.384168 0.380508 -0.841207
-0.267499 0.711132 -0.650181
0.379747 -0.335226 -0.862216
-0.24683 -0.6902 -0.68022
-0.279545 -0.316486 -0.906472
0.366026 0.834994 -0.410865
-0.0691308 0.656067 -0.75153
-0.293974 0.41348 -0.86175
0.319399 -0.213763 -0.923195
0.430591 -0.464149 -0.774052
-0.270973 -0.885267 -0.37799
-0.35796 -0.135789 -0.923811
0.682853 -0.264555 -0.680972
0.523893 -0.68509 -0.506149
-0.5907 -0.720214 -0.36382
-0.614633 0.184245 -0.766995
0.470502 0.558599 -0.683077
-0.66802 -0.443306 -0.597687
-0.152454 0.340849 -0.927674
0.25882 -0.808559 -0.528436
-0.642545 -0.0580548 -0.764046
0.666879 0.420977 -0.614859
-0.745264 -0.199082 -0.636355
0.538094 0.553429 -0.635745
-0.0623428 -0.653172 -0.754639
-0.148558 -0.252985 -0.955996
-0.541899 0.669266 -0.508359
0.557422 -0.138273 -0.818634
0.300177 0.124331 -0.945746
0.701422 0.648544 -0.295632
-0.597458 0.670904 -0.439239
-0.94507 -0.0596649 -0.321377
-0.0107406 0.189411 -0.981839
-0.325393 -0.866559 -0.378411
0.347818 -0.0843084 -0.933764
-0.161152 0.940811 -0.29817
-0.122361 0.938654 -0.322423
-0.441597 0.347916 -0.827011
0.0852792 -0.920574 -0.381145
0.628769 -0.294816 -0.719537
0.595773 -0.120692 -0.794033
-0.0100803 -0.625976 -0.779777
-0.602744 -0.181154 -0.777099
-0.594926 -0.0644485 -0.801193
-0.394902 -0.717021 -0.574398
-0.224231 -0.859147 -0.459986
0.391942 0.0882902 -0.915743
-0.0740815 0.92834 -0.364276
-0.730979 -0.369231 -0.57388
0.427074 -0.432217 -0.794227
0.507757 0.635293 -0.581881
-0.210064 0.244878 -0.946524
0.171986 -0.737728 -0.652824
0.0944924 0.344207 -0.934127
-0.341556 0.261429 -0.90277
0.314901 0.758136 -0.571023
0.622415 -0.494643 -0.606571
0.369721 0.0645561 -0.926897
-0.869221 0.175885 -0.462081
0.443883 0.398802 -0.802449
-0.196979 -0.811716 -0.549833
0.983532 0.053864 -0.172523
-0.396828 0.0355869 -0.917203
0.307457 0.0574206 -0.949828
-0.661785 -0.536681 -0.523464
-0.730907 0.404989 -0.549326
-0.360748 0.895177 -0.261761
-0.7484 -0.269237 -0.606143
-0.696988 0.37649 -0.610297
0.184296 -0.810056 -0.556636
-0.757528 0.0820779 -0.647622
-0.579211 -0.775219 -0.252091
-0.911054 -0.00575074 -0.412247
0.82811 -0.11844 -0.54791
-0.649629 0.194028 -0.735075
-0.00394132 0.885719 -0.464206
0.00498693 0.79684 -0.60417
-0.514327 -0.731696 -0.447313
0.584328 -0.576986 -0.570656
-0.745894 -0.56016 -0.360365
-0.47923 0.752075 -0.452461
-0.135797 -0.672174 -0.727834
0.802675 -0.38499 -0.455518
0.309262 0.31998 -0.895528
-0.234361 0.452696 -0.860315
-0.854927 0.440886 -0.27335
0.327773 0.217005 -0.919496
-0.404538 -0.36379 -0.839051
-0.544288 0.786252 -0.292503
0.210037 0.261248 -0.942143
0.0124262 -0.368854 -0.929404
-0.385561 -0.805531 -0.449958
0.87359 0.335393 -0.352636
-0.428774 -0.671886 -0.603922
0.313849 0.266528 -0.911297
-0.605414 0.616958 -0.502829
0.663297 -0.64056 -0.386937
0.337261 -0.695797 -0.63413
-0.300322 -0.213941 -0.929535
-0.215049 0.564301 -0.797069
0.450694 -0.212624 -0.866987
0.130041 -0.115835 -0.984719
-0.056052 -0.638113 -0.7679
0.408243 -0.0291209 -0.912409
-0.0856815 -0.852536 -0.515598
-0.938584 0.175598 -0.297027
0.228353 0.773495 -0.591236
-0.168607 -0.476426 -0.862896
-0.20351 -0.508751 -0.836514
0.26151 0.825944 -0.499429
0.328369 -0.685067 -0.650275
-0.609184 0.188134 -0.77039
0.353081 0.623123 -0.697891
-0.13897 -0.168216 -0.975905
0.337039 -0.481139 -0.809265
-0.70664 0.643812 -0.293538
-0.404316 0.55643 -0.725889
-0.205176 -0.647185 -0.734204
0.211766 0.479622 -0.851539
-0.352222 0.743926 -0.567903
0.467951 -0.052661 -0.882184
0.817437 -0.0586193 -0.573028
-0.23555 -0.750138 -0.617907
-0.693778 0.537548 -0.479286
-0.684534 -0.423236 -0.593535
0.563681 -0.791605 -0.235851
-0.592365 0.494412 -0.63613
-0.674019 0.535635 -0.508718
0.762287 -0.398366 -0.510121
0.788346 0.332062 -0.517925
-0.453278 -0.587067 -0.67074
-0.785053 0.210964 -0.582397
0.483238 0.592148 -0.644858
-0.638588 0.522386 -0.565082
0.0864743 -0.706932 -0.701975
-0.14374 0.927147 -0.346031
-0.128442 -0.732976 -0.668019
-0.788243 0.424668 -0.445344
0.516464 -0.685195 -0.513589
0.982024 -0.0966644 -0.162123
-0.538749 -0.512315 -0.668793
-0.309047 -0.405781 -0.860135
0.431511 0.559481 -0.707658
0.609531 0.0777768 -0.788938
-0.902254 0.146394 -0.405594
-0.649006 0.329582 -0.685687
0.163136 -0.44991 -0.878048
-0.268299 0.821908 -0.502477
0.665421 -0.576656 -0.474008
-0.186202 0.710333 -0.67879
0.0737524 -0.168204 -0.982989
-0.303175 0.53974 -0.785344
-0.256354 -0.280496 -0.924989
-0.0249277 0.332694 -0.942705
0.244255 0.831723 -0.498574
0.286319 -0.110786 -0.951708
0.598948 -0.513218 -0.614711
0.437846 0.40529 -0.802515
0.659036 -0.0671712 -0.749106
0.204968 0.543932 -0.813712
-0.532995 -0.168547 -0.829161
-0.0715303 -0.611895 -0.787698
0.587226 -0.502337 -0.634683
0.893214 -0.00722119 -0.449575
0.374697 -0.79962 -0.469264
0.420049 -0.307826 -0.853699
0.206763 -0.649737 -0.7315
-0.792503 0.297415 -0.532432
0.547453 -0.0102485 -0.836774
-0.704033 -0.337355 -0.624923
-0.173063 -0.711823 -0.680703
-0.504056 0.586854 -0.633665
-0.32941 -0.402184 -0.854247
-0.18115 -0.503089 -0.845036
0.034513 0.864591 -0.50129
-0.687687 0.335265 -0.64396
0.308083 0.674152 -0.67127
0.792412 -0.232516 -0.563933
-0.927624 -0.158809 -0.338074
-0.317733 0.74959 -0.580655
0.826098 0.341508 -0.448257
-0.399204 0.206654 -0.89327
0.465266 -0.868951 -0.168677
0.826489 -0.518067 -0.220278
-0.488785 -0.0751406 -0.869162
0.192895 0.305883 -0.932323
0.34998 -0.142497 -0.925856
0.512974 0.67292 -0.532951
-0.083643 0.156684 -0.984101
-0.421608 0.269502 -0.865803
0.0310801 0.530903 -0.846862
-0.347574 -0.0881132 -0.933503
0.252042 0.563795 -0.786518
0.275108 -0.444537 -0.852469
-0.410795 -0.00255064 -0.911724
0.15603 0.213235 -0.964461
-0.574326 0.19155 -0.7959
-0.640008 0.269338 -0.719616
-0.785771 0.159715 -0.597541
0.242106 -0.809551 -0.5348
-0.435141 -0.319743 -0.841675
0.287204 -0.250036 -0.92466
-0.453186 -0.523715 -0.721349
-0.528219 -0.461256 -0.712901
0.169471 0.367894 -0.914294
-0.223677 -0.16269 -0.960989
-0.664201 -0.0939981 -0.741621
-0.468126 -0.777411 -0.420107
-0.512187 -0.129564 -0.849045
-0.382475 0.505011 -0.773742
-0.210577 0.844328 -0.492714
0.248087 0.924619 -0.289021
0.818243 0.164968 -0.550694
-0.697476 0.063814 -0.713761
0.322033 0.59269 -0.73825
-0.504944 0.239929 -0.829136
0.158885 0.463055 -0.871972
-0.681323 -0.578744 -0.448168
-0.510489 0.857962 -0.0574578
0.896495 0.1613 -0.412648
-0.122526 0.40921 -0.904176
0.0821646 -0.163055 -0.98319
-0.338896 0.0185899 -0.94064
-0.285441 0.0449918 -0.95734
0.680792 0.454565 -0.574363
0.574202 -0.736665 -0.357234
0.243318 -0.88594 -0.394851
0.815964 0.264358 -0.514118
-0.508576 -0.489001 -0.708681
-0.258934 -0.191284 -0.946765
0.782008 -0.323428 -0.532783
-0.439461 0.6866 -0.579184
0.155673 0.763999 -0.626156
0.625291 0.123899 -0.770494
-0.665442 -0.291496 -0.68718
0.448886 0.643541 -0.619964
0.771111 0.369148 -0.518765
0.471453 0.664559 -0.579736
-0.667156 0.593384 -0.450331
0.150503 -0.377128 -0.913851
0.428328 -0.28969 -0.855929
0.544254 -0.0401633 -0.837959
-0.806171 0.0686568 -0.587685
0.539391 0.449733 -0.711897
-0.0495258 0.174549 -0.983402
0.490227 -0.657273 -0.572425
-0.231568 0.000388967 -0.972819
3.84392e-05 -0.813048 -0.582196
-0.388716 -0.272679 -0.880083
0.0336787 -0.852549 -0.521561
0.809765 0.00160558 -0.586752
-0.469743 0.164429 -0.867355
-0.189871 0.751204 -0.632172
-0.530151 0.223087 -0.818029
-0.635305 0.559765 -0.532024
-0.334029 -0.163869 -0.928209
0.495057 0.187039 -0.84849
0.0399119 0.040529 -0.998381
0.457264 -0.656909 -0.599484
0.456147 0.747827 -0.482375
-0.438424 -0.236531 -0.867085
0.526128 -0.0564323 -0.848531
0.368179 -0.0744661 -0.926768
-0.931707 0.13833 -0.335837
0.244666 0.318422 -0.915831
-0.181597 0.405896 -0.895696
0.260125 -0.90862 -0.326717
0.629675 0.0411975 -0.775766
0.0701631 0.141851 -0.987398
0.050843 0.198619 -0.978757
-0.0239498 -0.779677 -0.625724
-0.621786 0.403755 -0.671092
-0.600379 0.764835 -0.233608
0.105132 0.475755 -0.873272
-0.3965 -0.715483 -0.575215
-0.395767 0.651437 -0.647301
-0.541664 -0.135792 -0.829554
-0.757077 -0.620914 -0.203226
-0.991959 0.0608358 -0.110977
-0.693793 -0.512801 -0.505654
-0.906315 0.377575 -0.189818
-0.264146 -0.530728 -0.805329
0.217328 0.953569 -0.208508
0.573714 -0.255214 -0.778279
-0.000755284 0.119315 -0.992856
0.574846 0.46592 -0.67266
-0.177885 -0.110961 -0.977775
0.612353 0.159137 -0.774402
0.256122 0.403708 -0.878306
0.472563 0.0548956 -0.879586
0.302181 0.378243 -0.874997
0.32723 -0.468627 -0.820554
-0.894289 -0.426788 -0.134533
-0.275896 0.544823 -0.791864
-0.534297 0.179284 -0.826065
0.0358229 0.289659 -0.956459
0.108079 0.74777 -0.655102
0.58537 0.370775 -0.721019
-0.0818119 0.630555 -0.771821
0.0980994 -0.296322 -0.950037
0.769246 -0.605735 -0.203335
0.821097 -0.51869 -0.238244
0.13985 -0.472021 -0.870424
0.411145 0.399129 -0.819546
-0.00872619 0.728121 -0.685393
0.382383 0.901517 -0.202609
-0.787684 0.491414 -0.371572
-0.638125 0.436323 -0.634365
0.354356 0.0652819 -0.932829
-0.800811 -0.399502 -0.446206
-0.604595 0.5925 -0.532361
-0.162564 0.6576 -0.735619
0.505851 0.829464 -0.236864
0.357019 -0.257921 -0.897783
0.657373 0.372918 -0.654823
-0.0635496 -0.375004 -0.924842
0.746597 0.170519 -0.643052
0.18476 0.439101 -0.879235
0.378973 -0.891975 -0.246494
0.167545 -0.390837 -0.905083
-0.145612 0.619033 -0.771748
-0.610979 0.593757 -0.5236
0.347736 0.807252 -0.47689
0.784484 0.335887 -0.521311
-0.171574 0.532822 -0.828651
-0.813092 0.0249683 -0.5816
-0.671008 -0.0122156 -0.74135
-0.939574 0.258618 -0.224314
-0.0705542 -0.0339419 -0.99693
0.856615 -0.0377977 -0.514569
-0.990063 0.103626 -0.0950621
0.366169 0.71305 -0.597896
0.334331 0.771002 -0.542014
-0.941374 -0.151384 -0.301494
-0.66805 -0.22142 -0.71041
-0.0739483 0.278216 -0.957668
-0.322598 0.199291 -0.925318
0.449063 0.272239 -0.851016
0.443149 0.255035 -0.859405
0.641848 0.138881 -0.754151
-0.0777799 0.669928 -0.738341
0.666807 0.0919372 -0.739538
0.106148 -0.189464 -0.976133
-0.434143 -0.770346 -0.466998
0.302468 0.76989 -0.561946
0.449439 0.728261 -0.51734
-0.0303374 -0.975709 -0.21696
-0.476813 0.330759 -0.8144
-0.428685 0.675152 -0.600332
-0.43723 -0.586084 -0.682155
0.161511 -0.685586 -0.709849
0.109215 0.208717 -0.971859
-0.0931413 0.723169 -0.684362
0.168422 0.552935 -0.816025
0.435859 0.126248 -0.891116
0.245531 -0.809251 -0.533692
-0.313467 0.474332 -0.822647
0.0934713 -0.247675 -0.964324
-0.477529 0.128759 -0.86913
-0.0698659 0.973907 -0.215924
0.160704 -0.564692 -0.809504
0.029361 0.350957 -0.935931
-0.223128 0.654218 -0.722643
0.0302295 0.449465 -0.892786
0.703495 -0.352075 -0.617364
0.180361 0.770062 -0.611943
-0.375304 -0.0158265 -0.926766
0.68213 0.00986326 -0.731164
0.240941 -0.570223 -0.785362
0.0126237 -0.213425 -0.976878
-0.466219 -0.615486 -0.635465
-0.307183 -0.169177 -0.936492
0.238809 -0.757054 -0.608144
0.760026 0.466433 -0.45255
0.292185 -0.0299775 -0.955892
-0.299913 0.444258 -0.844208
0.139849 0.710619 -0.689539
0.188648 0.486974 -0.8528
0.523984 0.129314 -0.841854
-0.0572225 0.265325 -0.962459
0.0351715 0.337753 -0.940577
0.337417 -0.552613 -0.762082
0.37511 -0.536805 -0.755734
0.899589 -0.0614231 -0.432397
0.481117 0.561565 -0.673179
0.419232 0.415541 -0.807199
-0.273829 0.640354 -0.71761
-0.0572414 0.504417 -0.861561
-0.687905 -0.136705 -0.71281
-0.397369 0.165523 -0.902607
0.25154 0.76327 -0.595102
0.278035 -0.659149 -0.698727
-0.125415 -0.492707 -0.86111
-0.345049 0.838773 -0.42119
-0.0459177 0.399028 -0.915788
-0.38602 -0.431648 -0.815272
-0.81941 -0.0459421 -0.571364
0.0475909 -0.357913 -0.932541
-0.102276 0.208506 -0.972659
0.232529 -0.123376 -0.964732
0.0992806 -0.861454 -0.498036
0.176189 0.691293 -0.700765
0.303764 0.720245 -0.623679
0.0671204 -0.427745 -0.901404
-0.0526863 0.442058 -0.895438
-0.108783 -0.343213 -0.932937
0.824179 -0.238838 -0.513502
-0.129294 -0.668889 -0.732032
0.0443838 -0.162652 -0.985685
-0.103494 -0.341223 -0.934267
-0.572773 0.167372 -0.802445
-0.251693 0.690664 -0.677963
0.36061 0.873033 -0.328289
0.337462 0.718238 -0.608485
-0.868081 -0.198829 -0.454865
-0.870281 -0.359821 -0.336362
0.478961 0.0289928 -0.877357
-0.0836143 -0.128905 -0.988126
-0.940922 -0.126575 -0.314078
0.822716 0.159219 -0.545699
-0.819765 -0.0191731 -0.572379
-0.220577 0.111698 -0.968953
-0.274748 -0.665049 -0.694423
0.913622 0.0698317 -0.400522
-0.0712371 -0.736216 -0.672987
0.380555 -0.531156 -0.757002
0.437754 0.256636 -0.86169
0.186163 -0.301966 -0.934965
-0.245398 -0.657281 -0.712574
-0.035648 -0.96866 -0.245819
0.209706 -0.611499 -0.76295
0.305309 -0.366568 -0.878871
-0.565028 0.199742 -0.800529
-0.903258 0.223612 -0.366228
-0.538815 0.482296 -0.690702
-0.242329 -0.579031 -0.77846
0.0307265 0.0818373 -0.996172
-0.493339 0.487869 -0.72014
-0.281222 0.838158 -0.467339
-0.19042 0.634459 -0.749134
0.306007 -0.185642 -0.933754
0.143985 0.590557 -0.794047
0.689794 0.552863 -0.467469
-0.0288299 -0.26167 -0.964727
0.396003 0.796897 -0.456219
-0.237839 0.474833 -0.847329
0.800103 -0.401538 -0.445648
-0.0785052 -0.799723 -0.595214
-0.0260334 -0.154726 -0.987614
-0.39372 -0.649614 -0.650374
0.195173 -0.920329 -0.338972
0.517385 -0.172329 -0.838222
-0.811914 0.314772 -0.491644
0.161807 -0.346476 -0.923998
-0.576374 0.278853 -0.768136
-0.417918 0.288248 -0.861544
-0.359718 0.66186 -0.657681
0.348832 0.539381 -0.76641
-0.545754 0.47575 -0.689793
-0.0937191 -0.494813 -0.863931
-0.0660399 -0.20973 -0.975527
0.138061 0.41869 -0.897573
0.404121 0.665632 -0.627392
-0.632391 0.502746 -0.589346
-0.0695785 -0.183671 -0.980522
-0.144613 0.293444 -0.944975
-0.83837 0.280656 -0.467298
0.209962 0.518284 -0.829034
0.521086 -0.478389 -0.706834
-0.250579 0.803584 -0.539873
0.759435 0.214512 -0.614201
-0.508651 0.302222 -0.806186
-0.325965 -0.772414 -0.54509
-0.271364 0.368313 -0.889217
0.919152 -0.370856 -0.13276
-0.537896 0.25999 -0.801918
-0.22851 0.738783 -0.634021
0.361121 -0.0911662 -0.928052
0.7859 0.442208 -0.432218
-0.161304 0.713826 -0.681493
0.118188 0.923056 -0.366059
0.564336 -0.245552 -0.788181
-0.46114 0.00444612 -0.887317
-0.243492 -0.40058 -0.883316
-0.807348 0.54972 -0.214471
-0.701576 0.494224 -0.513356
-0.381744 -0.382044 -0.841614
-0.486177 -0.149238 -0.861022
0.145295 0.958603 -0.244889
-0.596199 0.123942 -0.793212
0.0526913 -0.659317 -0.750017
0.30253 -0.21188 -0.929291
0.509175 0.757007 -0.409489
-0.0718738 0.120381 -0.990123
0.180031 0.40963 -0.894311
-0.0669848 0.0389571 -0.996993
-0.868288 -0.367304 -0.333413
0.227145 -0.276159 -0.933885
-0.162772 -0.317772 -0.934091
-0.529506 0.130901 -0.838146
-0.604411 0.429141 -0.671212
0.0143592 0.382867 -0.923692
-0.458863 0.759436 -0.461196
-0.235688 -0.400168 -0.885617
-0.200881 -0.870031 -0.450214
0.981096 0.149866 -0.122436
0.772863 0.424786 -0.471422
-0.887405 -0.0437859 -0.458907
0.181855 -0.149121 -0.971952
-0.0909155 0.299205 -0.949848
-0.464 0.431 -0.773914
0.238657 -0.847716 -0.473731
0.201547 -0.574484 -0.793314
0.0363854 0.789176 -0.613088
0.264967 0.842911 -0.468288
0.644174 0.526827 -0.554521
0.0460048 -0.692254 -0.720186
-0.581611 -0.149486 -0.799614
-0.437377 -0.23552 -0.867889
0.828248 -0.442311 -0.344044
-0.185909 -0.629885 -0.754111
-0.301509 0.893744 -0.332136
0.671685 0.709008 -0.214818
0.655824 -0.752489 -0.0604633
-0.856893 0.0126093 -0.51534
0.377119 -0.818269 -0.43384
0.857863 0.326874 -0.396515
0.38469 -0.421319 -0.821282
-0.0485884 -0.871741 -0.487552
-0.0471441 -0.279376 -0.959024
0.555044 0.14753 -0.818634
-0.253386 0.506071 -0.824432
0.908926 -0.369626 -0.192949
-0.25155 -0.681604 -0.687124
-0.108236 0.129953 -0.985595
-0.542992 -0.60177 -0.58569
-0.798444 0.230423 -0.55623
-0.963368 -0.0694753 -0.259029
-0.364417 -0.926382 -0.0949608
-0.368291 -0.317349 -0.873871
0.898332 -0.347418 -0.268886
0.267606 0.785037 -0.558663
0.946616 0.245188 -0.209286
-0.230316 0.694456 -0.681678
0.257204 -0.515163 -0.81759
-0.225076 0.96932 -0.0987908
0.891809 -0.331674 -0.307684
-0.347287 -0.921548 -0.17361
0.599386 0.466641 -0.650371
0.0774819 -0.0565451 -0.995389
-0.579968 0.58394 -0.568024
0.576811 -0.788674 -0.212797
-0.421751 -0.512894 -0.747707
-0.430615 -0.194849 -0.881252
0.0578981 -0.909114 -0.412503
-0.0291798 0.217049 -0.975724
-0.904169 -0.288962 -0.314611
0.114875 -0.0620409 -0.991441
0.773678 -0.175585 -0.608763
-0.67828 0.0506542 -0.733055
0.538134 -0.148485 -0.829677
0.0658762 0.194775 -0.978633
-0.897244 -0.190726 -0.398216
-0.767652 0.348563 -0.537787
-0.0497118 -0.135684 -0.989504
-0.333908 -0.887534 -0.317472
-0.20906 0.76928 -0.60374
-0.131133 0.474141 -0.870629
0.551859 -0.796982 -0.245503
-0.177083 -0.161255 -0.970896
-0.263398 0.769603 -0.581663
-0.21468 0.237042 -0.947483
-0.302882 -0.274391 -0.912673
-0.935932 0.306168 -0.174049
0.56313 0.0939506 -0.82101
0.893205 0.294522 -0.339767
-0.45178 0.0218789 -0.891861
0.0508204 0.845615 -0.531368
-0.137368 -0.00108819 -0.990519
0.911137 -0.15449 -0.38205
-0.439673 0.839084 -0.320352
0.570709 -0.470264 -0.673159
-0.449613 -0.452403 -0.770182
-0.781216 0.190934 -0.594345
-0.56164 0.77361 -0.293406
0.304764 0.515971 -0.800558
-0.3805 -0.0291845 -0.92432
0.797632 0.143025 -0.585941
0.0487519 -0.370545 -0.927534
-0.685545 -0.22542 -0.692253
0.523308 -0.197955 -0.828832
0.635517 0.635483 -0.438496
0.0409941 0.564167 -0.824643
-0.755022 -0.333782 -0.564386
0.888201 -0.273186 -0.369417
-0.146381 -0.0735694 -0.986489
0.0176006 -0.00208835 -0.999843
0.118796 -0.349626 -0.929327
0.658837 0.074037 -0.748633
0.852359 -0.395631 -0.341994
-0.501795 -0.153158 -0.851319
-0.595552 -0.505032 -0.624709
0.157101 -0.425759 -0.891094
0.228678 0.665369 -0.710627
-0.354407 0.339571 -0.871256
0.892295 0.172571 -0.417168
0.262853 -0.735442 -0.624527
-0.518466 0.702915 -0.486933
0.0674744 0.0862161 -0.993989
0.665792 -0.734648 -0.130436
-0.425105 0.150227 -0.89259
0.47585 0.592792 -0.649741
0.245541 -0.122776 -0.96158
-0.27437 -0.377059 -0.884617
0.703864 0.329637 -0.629217
-0.205229 0.126584 -0.970494
0.755681 -0.223965 -0.615456
-0.625547 0.264341 -0.73404
-0.697494 -0.647406 -0.307193
-0.0571392 0.551774 -0.832034
0.24493 -0.254383 -0.935574
0.858841 0.1577 -0.487364
0.868865 0.176565 -0.462491
-0.182788 -0.182848 -0.966
0.874219 0.0950679 -0.476133
-0.36126 0.523641 -0.771551
-0.408789 -0.814574 -0.411533
0.713584 0.434099 -0.549868
-0.129874 0.970809 -0.201651
0.403843 -9.84269e-05 -0.914829
-0.378019 -0.116271 -0.918468
-0.864521 0.376133 -0.333358
-0.74761 -0.0463761 -0.662517
-0.0975658 -0.431044 -0.897041
-0.2376 0.785661 -0.571212
0.604317 -0.310234 -0.733863
-0.869439 0.435811 -0.232689
-0.742158 0.544534 -0.390748
-0.955997 -0.0709025 -0.28468
0.193686 0.0861278 -0.977276
-0.232445 0.596746 -0.768025
0.588268 0.742975 -0.319262
0.608747 0.00700717 -0.793333
0.520359 -0.676376 -0.521289
0.6032 0.0992049 -0.791396
0.160498 0.122605 -0.979392
0.0459104 0.120482 -0.991653
-0.353033 0.533213 -0.768799
0.476539 0.169809 -0.862598
-0.573078 0.688668 -0.444204
-0.45759 -0.295226 -0.838721
-0.265907 -0.803839 -0.532106
-0.649127 -0.484266 -0.586618
0.942105 -0.0897757 -0.323076
-0.201474 0.643846 -0.738153
-0.565262 0.661606 -0.492703
-0.426638 -0.358018 -0.830544
0.00602801 0.869336 -0.494184
-0.656164 0.394468 -0.643307
0.294887 -0.665436 -0.685738
0.458871 0.260301 -0.849518
0.0258106 0.783846 -0.620419
0.59196 0.394308 -0.702926
-0.0391892 0.209973 -0.976921
-0.0328933 -0.217465 -0.975514
0.428197 0.815951 -0.388421
-0.984222 -0.03068 -0.17426
-0.272646 0.165589 -0.947758
0.22376 0.0229114 -0.974375
-0.506838 -0.0514764 -0.860503
0.83013 -0.345064 -0.437968
-0.370806 0.439616 -0.818071
-0.808665 0.159939 -0.566109
0.257363 -0.51623 -0.816866
0.491392 0.762745 -0.420421
0.167153 -0.124516 -0.978037
0.860568 -0.255205 -0.440788
0.583381 0.361929 -0.7271
-0.50372 0.181119 -0.844667
0.216206 0.70458 -0.675886
0.796511 0.428186 -0.426879
-0.667606 -0.662589 -0.339526
-0.618645 -0.272367 -0.736949
-0.662017 0.105328 -0.742051
-0.550409 -0.0777605 -0.831266
0.255404 0.478954 -0.839865
0.429565 0.36973 -0.823878
0.931267 -0.361679 -0.0439315
-0.375118 -0.0631326 -0.924825
-0.0945194 0.603189 -0.791978
0.219182 -0.856761 -0.466819
0.334634 0.171226 -0.926661
-0.140051 0.806044 -0.575047
-0.255082 0.321009 -0.912078
0.168104 -0.56484 -0.807896
0.960092 -0.132728 -0.246186
-0.602472 -0.0420389 -0.797032
-0.771385 -0.0315092 -0.635589
-0.436696 0.132505 -0.889797
-0.281623 0.850682 -0.443879
0.754497 0.0553413 -0.653967
0.648077 0.571533 -0.503336
-0.94325 0.190655 -0.271902
0.226861 -0.797145 -0.559548
0.541544 0.44754 -0.711645
-0.182731 -0.340924 -0.922161
0.392246 0.20219 -0.897364
-0.120358 -0.943327 -0.309269
-0.634588 0.446362 -0.63092
-0.951004 0.0804121 -0.298537
-0.0731531 0.215498 -0.97376
-0.743308 0.561447 -0.36369
-0.0789048 0.418924 -0.904587
0.407585 0.281044 -0.868843
-0.107884 0.81523 -0.569
-0.375234 0.35528 -0.85614
0.666784 0.506138 -0.547013
0.455331 -0.610133 -0.648392
0.612037 0.292448 -0.734769
0.117124 0.366125 -0.923166
-0.0963912 -0.141 -0.985306
0.145921 -0.59041 -0.793803
0.165484 0.717902 -0.676189
-0.44567 0.792751 -0.415843
-0.425477 0.600852 -0.676717
0.295095 -0.166452 -0.940857
0.46954 0.46713 -0.749214
-0.043834 -0.409495 -0.911259
0.000577937 -0.681846 -0.731496
0.10247 -0.0597498 -0.99294
-0.937273 -0.162735 -0.308279
-0.197188 -0.428507 -0.881759
-0.130134 -0.373669 -0.918388
0.373249 0.160175 -0.913799
-0.243109 0.835909 -0.492091
-0.316383 0.553682 -0.770284
0.0966979 -0.224089 -0.96976
-0.953155 0.0297063 -0.30102
-0.746227 -0.223163 -0.627171
0.381423 0.327803 -0.864327
0.0284848 0.353385 -0.935044
0.237365 -0.273095 -0.932243
0.838114 -0.371277 -0.399647
-0.069527 0.366466 -0.92783
0.142438 0.745905 -0.650644
0.648242 -0.540589 -0.536233
0.417812 0.904953 -0.0805785
0.12878 0.228532 -0.964981
-0.223591 -0.4873 -0.844124
0.686632 0.361312 -0.630865
-0.623761 0.511919 -0.590645
-0.323819 -0.473858 -0.818902
-0.277205 -0.789875 -0.547042
0.204727 0.417811 -0.885167
0.396271 -0.747893 -0.532565
0.121124 0.505262 -0.854423
0.0277943 0.632699 -0.773899
0.280419 -0.433062 -0.856634
0.532475 -0.508633 -0.676581
0.363137 0.309918 -0.878682
-0.798666 0.412488 -0.438162
0.565601 -0.738865 -0.366299
-0.16554 -0.391151 -0.905316
0.615789 0.111411 -0.779995
0.667012 0.274987 -0.692443
0.316236 -0.555906 -0.768741
0.245272 -0.095753 -0.964714
0.000384425 -0.921585 -0.388177
-0.0493913 0.0516725 -0.997442
0.35306 0.595339 -0.721748
-0.245965 -0.884512 -0.396408
